source_table,temperature_k,pressure_gpa,log10_fugacity
Table S5,1700.0,77.0,13.4607581907464
Table S5,1700.0,78.0,13.6875630613991
Table S5,1700.0,79.0,13.9140375169023
Table S5,1700.0,80.0,14.1401849933605
Table S5,1700.0,81.0,14.3660088552595
Table S5,1700.0,82.0,14.591512397711
Table S5,1700.0,83.0,14.8166988486033
Table S5,1700.0,84.0,15.0415713706636
Table S5,1700.0,85.0,15.2661330634363
Table S5,1700.0,86.0,15.4903869651814
Table S5,1700.0,87.0,15.714336054697
Table S5,1700.0,88.0,15.9379832530697
Table S5,1700.0,89.0,16.1613314253568
Table S5,1700.0,90.0,16.3843833822033
Table S5,1700.0,91.0,16.6071418813961
Table S5,1700.0,92.0,16.8296096293601
Table S5,1700.0,93.0,17.0517892825974
Table S5,1700.0,94.0,17.2736834490731
Table S5,1700.0,95.0,17.4952946895497
Table S5,1700.0,96.0,17.7166255188732
Table S5,1700.0,97.0,17.9376784072115
Table S5,1700.0,98.0,18.1584557812498
Table S5,1700.0,99.0,18.3789600253419
Table S5,1700.0,100.0,18.5991934826225
Table S5,1800.0,0.0,-4.74663119094825
Table S5,1800.0,1.0,-4.47972168107884
Table S5,1800.0,2.0,-4.21473693150174
Table S5,1800.0,3.0,-3.95155114512738
Table S5,1800.0,4.0,-3.69005406332291
Table S5,1800.0,5.0,-3.43014827840335
Table S5,1800.0,6.0,-3.17174712578608
Table S5,1800.0,7.0,-2.91477300921108
Table S5,1800.0,8.0,-2.65915605425409
Table S5,1800.0,9.0,-2.4048330140746
Table S5,1800.0,10.0,-2.15174637137447
Table S5,1800.0,11.0,-1.89984359473606
Table S5,1800.0,12.0,-1.64907651770903
Table S5,1800.0,13.0,-1.3994008164452
Table S5,1800.0,14.0,-1.15077556716314
Table S5,1800.0,15.0,-0.903162868816781
Table S5,1800.0,16.0,-0.656527519431768
Table S5,1800.0,17.0,-0.410836736930667
Table S5,1800.0,18.0,-0.166059917082965
Table S5,1800.0,19.0,0.0778315773725806
Table S5,1800.0,20.0,0.320864601279654
Table S5,1800.0,21.0,0.563064389262173
Table S5,1800.0,22.0,0.804454698844125
Table S5,1800.0,23.0,1.04505793720924
Table S5,1800.0,24.0,1.28489527386779
Table S5,1800.0,25.0,1.5239867411317
Table S5,1800.0,26.0,1.76235132400053
Table S5,1800.0,27.0,2.00000704081466
Table S5,1800.0,28.0,2.23697101582981
Table S5,1800.0,29.0,2.47325954469783
Table S5,1800.0,30.0,2.70888815369894
Table S5,1800.0,31.0,2.94387165345223
Table S5,1800.0,32.0,3.17822418773282
Table S5,1800.0,33.0,3.41195927793977
Table S5,1800.0,34.0,3.64508986368844
Table S5,1800.0,35.0,3.87762833994013
Table S5,1800.0,36.0,4.1095865910303
Table S5,1800.0,37.0,4.34097602191273
Table S5,1800.0,38.0,4.57180758689831
Table S5,1800.0,39.0,4.80209181613479
Table S5,1800.0,40.0,5.03183884004528
Table S5,1800.0,41.0,5.26105841191829
Table S5,1800.0,42.0,5.48975992882116
Table S5,1800.0,43.0,5.71795245098947
Table S5,1800.0,44.0,5.94564471982897
Table S5,1800.0,45.0,6.17284517465205
Table S5,1800.0,46.0,6.399561968258
Table S5,1800.0,47.0,6.62580298145548
Table S5,1800.0,48.0,6.8515758366154
Table S5,1800.0,49.0,7.0768879103341
Table S5,1800.0,50.0,7.30174634527846
Table S5,1800.0,51.0,7.52615806127839
Table S5,1800.0,52.0,7.75012976572531
Table S5,1800.0,53.0,7.97366796333041
Table S5,1800.0,54.0,8.1967789652911
Table S5,1800.0,55.0,8.41946889791002
Table S5,1800.0,56.0,8.64174371070701
Table S5,1800.0,57.0,8.86360918406067
Table S5,1800.0,58.0,9.08507093641339
Table S5,1800.0,59.0,9.30613443107057
Table S5,1800.0,60.0,9.52680498262221
Table S5,1800.0,61.0,9.7470877630129
Table S5,1800.0,62.0,9.966987807283889
Table S5,1800.0,63.0,10.1865100190092
Table S5,1800.0,64.0,10.4056591754462
Table S5,1800.0,65.0,10.6244399324185
Table S5,1800.0,66.0,10.8428568289488
Table S5,1800.0,67.0,11.0609142916584
Table S5,1800.0,68.0,11.278616638946
Table S5,1800.0,69.0,11.495968084961
Table S5,1800.0,70.0,11.7129727433838
Table S5,1800.0,71.0,11.9296346310235
Table S5,1800.0,72.0,12.1459576712456
Table S5,1800.0,73.0,12.3619456972378
Table S5,1800.0,74.0,12.5776024551254
Table S5,1800.0,75.0,12.7929316069431
Table S5,1800.0,76.0,13.0079367334724
Table S5,1800.0,77.0,13.222621336952
Table S5,1800.0,78.0,13.436988843668
Table S5,1800.0,79.0,13.6510426064306
Table S5,1800.0,80.0,13.8647859069439
Table S5,1800.0,81.0,14.0782219580736
Table S5,1800.0,82.0,14.2913539060189
Table S5,1800.0,83.0,14.5041848323935
Table S5,1800.0,84.0,14.7167177562201
Table S5,1800.0,85.0,14.9289556358428
Table S5,1800.0,86.0,15.1409013707622
Table S5,1800.0,87.0,15.3525578033967
Table S5,1800.0,88.0,15.563927720773
Table S5,1800.0,89.0,15.7750138561514
Table S5,1800.0,90.0,15.9858188905858
Table S5,1800.0,91.0,16.1963454544255
Table S5,1800.0,92.0,16.4065961287579
Table S5,1800.0,93.0,16.6165734467974
Table S5,1800.0,94.0,16.826279895222
Table S5,1800.0,95.0,17.0357179154603
Table S5,1800.0,96.0,17.244889904931
Table S5,1800.0,97.0,17.4537982182373
Table S5,1800.0,98.0,17.6624451683181
Table S5,1800.0,99.0,17.8708330275579
Table S5,1800.0,100.0,18.0789640288578
Table S5,1900.0,0.0,-4.0422952070685
Table S5,1900.0,1.0,-3.78830333691436
Table S5,1900.0,2.0,-3.53622293106882
Table S5,1900.0,3.0,-3.28592250104303
Table S5,1900.0,4.0,-3.03728761926977
Table S5,1900.0,5.0,-2.79021782677147
Table S5,1900.0,6.0,-2.54462423832425
Table S5,1900.0,7.0,-2.30042766096958
Table S5,1900.0,8.0,-2.05755709649677
Table S5,1900.0,9.0,-1.81594853541142
Table S5,1900.0,10.0,-1.57554397520366
Table S5,1900.0,11.0,-1.33629061337508
Table S5,1900.0,12.0,-1.09814017818633
Table S5,1900.0,13.0,-0.861048369079131
Table S5,1900.0,14.0,-0.624974385282977
Table S5,1900.0,15.0,-0.389880525960182
Table S5,1900.0,16.0,-0.155731848862856
Table S5,1900.0,17.0,0.0775041227872064
Table S5,1900.0,18.0,0.309857653394265
Table S5,1900.0,19.0,0.541357014645734
Table S5,1900.0,20.0,0.772028677061097
Table S5,1900.0,21.0,1.0018974777777
Table S5,1900.0,22.0,1.23098676813868
Table S5,1900.0,23.0,1.45931854402667
Table S5,1900.0,24.0,1.68691356138809
Table S5,1900.0,25.0,1.91379143898916
Table S5,1900.0,26.0,2.13997075011755
Table S5,1900.0,27.0,2.36546910467463
Table S5,1900.0,28.0,2.59030322288345
Table S5,1900.0,29.0,2.81448900165477
Table S5,1900.0,30.0,3.03804157450213
Table S5,1900.0,31.0,3.26097536577064
Table S5,1900.0,32.0,3.48330413983771
Table S5,1900.0,33.0,3.70504104585523
Table S5,1900.0,34.0,3.9261986585266
Table S5,1900.0,35.0,4.1467890153484
Table S5,1900.0,36.0,4.36682365069159
Table S5,1900.0,37.0,4.58631362705053
Table S5,1900.0,38.0,4.80526956374825
Table S5,1900.0,39.0,5.02370166335143
Table S5,1900.0,40.0,5.24161973601946
Table S5,1900.0,41.0,5.45903322198558
Table S5,1900.0,42.0,5.67595121234603
Table S5,1900.0,43.0,5.89238246831363
Table S5,1900.0,44.0,6.10833543907513
Table S5,1900.0,45.0,6.32381827837664
Table S5,1900.0,46.0,6.53883885994879
Table S5,1900.0,47.0,6.75340479187123
Table S5,1900.0,48.0,6.96752342996634
Table S5,1900.0,49.0,7.1812018903029
Table S5,1900.0,50.0,7.39444706088262
Table S5,1900.0,51.0,7.6072656125752
Table S5,1900.0,52.0,7.81966400936156
Table S5,1900.0,53.0,8.03164851793925
Table S5,1900.0,54.0,8.24322521673892
Table S5,1900.0,55.0,8.45440000439646
Table S5,1900.0,56.0,8.66517860772131
Table S5,1900.0,57.0,8.87556658919811
Table S5,1900.0,58.0,9.08556935405515
Table S5,1900.0,59.0,9.29519215693075
Table S5,1900.0,60.0,9.50444010816578
Table S5,1900.0,61.0,9.71331817974819
Table S5,1900.0,62.0,9.92183121093331
Table S5,1900.0,63.0,10.1299839135619
Table S5,1900.0,64.0,10.3377808770962
Table S5,1900.0,65.0,10.5452265733917
Table S5,1900.0,66.0,10.752325361223
Table S5,1900.0,67.0,10.9590814905787
Table S5,1900.0,68.0,11.1654991067394
Table S5,1900.0,69.0,11.3715822541543
Table S5,1900.0,70.0,11.5773348801258
Table S5,1900.0,71.0,11.782760838317
Table S5,1900.0,72.0,11.9878638920904
Table S5,1900.0,73.0,12.1926477176885
Table S5,1900.0,74.0,12.3971159072661
Table S5,1900.0,75.0,12.6012719717826
Table S5,1900.0,76.0,12.8051193437615
Table S5,1900.0,77.0,13.0086613799261
Table S5,1900.0,78.0,13.2119013637172
Table S5,1900.0,79.0,13.4148425076997
Table S5,1900.0,80.0,13.6174879558646
Table S5,1900.0,81.0,13.8198407858306
Table S5,1900.0,82.0,14.0219040109532
Table S5,1900.0,83.0,14.2236805823435
Table S5,1900.0,84.0,14.4251733908035
Table S5,1900.0,85.0,14.6263852686806
Table S5,1900.0,86.0,14.8273189916472
Table S5,1900.0,87.0,15.0279772804074
Table S5,1900.0,88.0,15.228362802336
Table S5,1900.0,89.0,15.4284781730518
Table S5,1900.0,90.0,15.6283259579299
Table S5,1900.0,91.0,15.8279086735546
Table S5,1900.0,92.0,16.0272287891167
Table S5,1900.0,93.0,16.2262887277574
Table S5,1900.0,94.0,16.4250908678616
Table S5,1900.0,95.0,16.6236375443027
Table S5,1900.0,96.0,16.8219310496413
Table S5,1900.0,97.0,17.0199736352804
Table S5,1900.0,98.0,17.2177675125778
Table S5,1900.0,99.0,17.4153148539189
Table S5,1900.0,100.0,17.6126177937516
Table S5,2000.0,0.0,-3.40966613431297
Table S5,2000.0,1.0,-3.16724305240786
Table S5,2000.0,2.0,-2.92672895226459
Table S5,2000.0,3.0,-2.68798519930897
Table S5,2000.0,4.0,-2.45089210673702
Table S5,2000.0,5.0,-2.21534532741303
Table S5,2000.0,6.0,-1.98125309884822
Table S5,2000.0,7.0,-1.74853410561019
Table S5,2000.0,8.0,-1.51711579674061
Table S5,2000.0,9.0,-1.28693304403858
Table S5,2000.0,10.0,-1.05792705954741
Table S5,2000.0,11.0,-0.830044512849753
Table S5,2000.0,12.0,-0.603236804311819
Table S5,2000.0,13.0,-0.377459461434708
Table S5,2000.0,14.0,-0.152671633403304
Table S5,2000.0,15.0,0.0711643352845867
Table S5,2000.0,16.0,0.294083266941798
Table S5,2000.0,17.0,0.516117460193034
Table S5,2000.0,18.0,0.737296956049972
Table S5,2000.0,19.0,0.957649767898194
Table S5,2000.0,20.0,1.17720208129851
Table S5,2000.0,21.0,1.39597842838627
Table S5,2000.0,22.0,1.61400184077268
Table S5,2000.0,23.0,1.8312939841553
Table S5,2000.0,24.0,2.0478752772885
Table S5,2000.0,25.0,2.2637649975177
Table S5,2000.0,26.0,2.47898137471959
Table S5,2000.0,27.0,2.69354167519576
Table S5,2000.0,28.0,2.90746227682672
Table S5,2000.0,29.0,3.12075873659428
Table S5,2000.0,30.0,3.33344585141638
Table S5,2000.0,31.0,3.54553771310196
Table S5,2000.0,32.0,3.75704775811913
Table S5,2000.0,33.0,3.96798881277436
Table S5,2000.0,34.0,4.17837313431964
Table S5,2000.0,35.0,4.38821244843638
Table S5,2000.0,36.0,4.59751798348662
Table S5,2000.0,37.0,4.80630050187293
Table S5,2000.0,38.0,5.01457032880587
Table S5,2000.0,39.0,5.2223373787417
Table S5,2000.0,40.0,5.42961117972166
Table S5,2000.0,41.0,5.63640089581718
Table S5,2000.0,42.0,5.8427153478619
Table S5,2000.0,43.0,6.04856303263122
Table S5,2000.0,44.0,6.25395214061196
Table S5,2000.0,45.0,6.45889057248984
Table S5,2000.0,46.0,6.6633859544683
Table S5,2000.0,47.0,6.86744565252073
Table S5,2000.0,48.0,7.07107678566742
Table S5,2000.0,49.0,7.27428623835943
Table S5,2000.0,50.0,7.47708067204347
Table S5,2000.0,51.0,7.67946653597438
Table S5,2000.0,52.0,7.8814500773356
Table S5,2000.0,53.0,8.08303735072237
Table S5,2000.0,54.0,8.28423422703699
Table S5,2000.0,55.0,8.48504640184117
Table S5,2000.0,56.0,8.68547940320647
Table S5,2000.0,57.0,8.88553859909993
Table S5,2000.0,58.0,9.08522920433896
Table S5,2000.0,59.0,9.28455628714655
Table S5,2000.0,60.0,9.4835247753351
Table S5,2000.0,61.0,9.68213946214498
Table S5,2000.0,62.0,9.88040501176156
Table S5,2000.0,63.0,10.0783259645327
Table S5,2000.0,64.0,10.2759067419068
Table S5,2000.0,65.0,10.4731516511098
Table S5,2000.0,66.0,10.6700648895785
Table S5,2000.0,67.0,10.8666505491657
Table S5,2000.0,68.0,11.0629126201315
Table S5,2000.0,69.0,11.2588549949349
Table S5,2000.0,70.0,11.4544814718372
Table S5,2000.0,71.0,11.6497957583298
Table S5,2000.0,72.0,11.8448014743958
Table S5,2000.0,73.0,12.0395021556167
Table S5,2000.0,74.0,12.2339012561319
Table S5,2000.0,75.0,12.4280021514609
Table S5,2000.0,76.0,12.621808141196
Table S5,2000.0,77.0,12.815322451571
Table S5,2000.0,78.0,13.0085482379166
Table S5,2000.0,79.0,13.2014885870044
Table S5,2000.0,80.0,13.3941465192896
Table S5,2000.0,81.0,13.586524991055
Table S5,2000.0,82.0,13.778626896464
Table S5,2000.0,83.0,13.9704550695248
Table S5,2000.0,84.0,14.1620122859735
Table S5,2000.0,85.0,14.3533012650778
Table S5,2000.0,86.0,14.5443246713669
Table S5,2000.0,87.0,14.7350851162906
Table S5,2000.0,88.0,14.9255851598118
Table S5,2000.0,89.0,15.1158273119351
Table S5,2000.0,90.0,15.3058140341754
Table S5,2000.0,91.0,15.4955477409685
Table S5,2000.0,92.0,15.6850308010277
Table S5,2000.0,93.0,15.8742655386479
Table S5,2000.0,94.0,16.0632542349602
Table S5,2000.0,95.0,16.2519991291395
Table S5,2000.0,96.0,16.4405024195672
Table S5,2000.0,97.0,16.6287662649506
Table S5,2000.0,98.0,16.8167927854018
Table S5,2000.0,99.0,17.004584063477
Table S5,2000.0,100.0,17.1921421451794
Table S5,2100.0,0.0,-2.83846319731912
Table S5,2100.0,1.0,-2.60644591895532
Table S5,2100.0,2.0,-2.37634611962499
Table S5,2100.0,3.0,-2.14801628794301
Table S5,2100.0,4.0,-1.92133021298899
Table S5,2100.0,5.0,-1.69617871159187
Table S5,2100.0,6.0,-1.47246641708135
Table S5,2100.0,7.0,-1.2501093220611
Table S5,2100.0,8.0,-1.02903286776685
Table S5,2100.0,9.0,-0.809170436960885
Table S5,2100.0,10.0,-0.590462149724782
Table S5,2100.0,11.0,-0.372853890042868
Table S5,2100.0,12.0,-0.156296510640648
Table S5,2100.0,13.0,0.059254822786829
Table S5,2100.0,14.0,0.273841177112973
Table S5,2100.0,15.0,0.487500309238721
Table S5,2100.0,16.0,0.700267052506186
Table S5,2100.0,17.0,0.912173645305494
Table S5,2100.0,18.0,1.12325001226719
Table S5,2100.0,19.0,1.33352400627401
Table S5,2100.0,20.0,1.54302161787156
Table S5,2100.0,21.0,1.75176715737779
Table S5,2100.0,22.0,1.95978341399189
Table S5,2100.0,23.0,2.1670917954169
Table S5,2100.0,24.0,2.37371245088627
Table S5,2100.0,25.0,2.57966437998604
Table S5,2100.0,26.0,2.78496552926287
Table S5,2100.0,27.0,2.98963287828337
Table S5,2100.0,28.0,3.19368251654524
Table S5,2100.0,29.0,3.39712971242361
Table S5,2100.0,30.0,3.59998897515729
Table S5,2100.0,31.0,3.8022741107314
Table S5,2100.0,32.0,4.00399827238956
Table S5,2100.0,33.0,4.20517400640572
Table S5,2100.0,34.0,4.40581329365921
Table S5,2100.0,35.0,4.60592758748326
Table S5,2100.0,36.0,4.80552784819588
Table S5,2100.0,37.0,5.00462457466878
Table S5,2100.0,38.0,5.20322783324583
Table S5,2100.0,39.0,5.40134728428354
Table S5,2100.0,40.0,5.59899220655354
Table S5,2100.0,41.0,5.79617151971817
Table S5,2100.0,42.0,5.99289380506623
Table S5,2100.0,43.0,6.18916732467399
Table S5,2100.0,44.0,6.38500003913871
Table S5,2100.0,45.0,6.58039962401512
Table S5,2100.0,46.0,6.77537348507188
Table S5,2100.0,47.0,6.96992877247189
Table S5,2100.0,48.0,7.16407239397019
Table S5,2100.0,49.0,7.35781102721312
Table S5,2100.0,50.0,7.55115113121416
Table S5,2100.0,51.0,7.7440989570744
Table S5,2100.0,52.0,7.9366605580089296
Table S5,2100.0,53.0,8.12884179873458
Table S5,2100.0,54.0,8.32064836426915
Table S5,2100.0,55.0,8.51208576818779
Table S5,2100.0,56.0,8.70315936037769
Table S5,2100.0,57.0,8.89387433432897
Table S5,2100.0,58.0,9.08423573399573
Table S5,2100.0,59.0,9.27424846025891
Table S5,2100.0,60.0,9.4639172770193
Table S5,2100.0,61.0,9.65324681694687
Table S5,2100.0,62.0,9.84224158691062
Table S5,2100.0,63.0,10.0309059731105
Table S5,2100.0,64.0,10.2192442459325
Table S5,2100.0,65.0,10.4072605645435
Table S5,2100.0,66.0,10.5949589812461
Table S5,2100.0,67.0,10.782343445606
Table S5,2100.0,68.0,10.9694178083685
Table S5,2100.0,69.0,11.1561858251764
Table S5,2100.0,70.0,11.3426511601034
Table S5,2100.0,71.0,11.5288173890117
Table S5,2100.0,72.0,11.7146880027474
Table S5,2100.0,73.0,11.9002664101815
Table S5,2100.0,74.0,12.0855559411068
Table S5,2100.0,75.0,12.2705598489984
Table S5,2100.0,76.0,12.4552813136467
Table S5,2100.0,77.0,12.6397234436694
Table S5,2100.0,78.0,12.8238892789096
Table S5,2100.0,79.0,13.0077817927264
Table S5,2100.0,80.0,13.1914038941848
Table S5,2100.0,81.0,13.3747584301486
Table S5,2100.0,82.0,13.5578481872836
Table S5,2100.0,83.0,13.7406758939744
Table S5,2100.0,84.0,13.9232442221606
Table S5,2100.0,85.0,14.1055557890952
Table S5,2100.0,86.0,14.287613159031
Table S5,2100.0,87.0,14.4694188448373
Table S5,2100.0,88.0,14.6509753095511
Table S5,2100.0,89.0,14.8322849678656
Table S5,2100.0,90.0,15.0133501875602
Table S5,2100.0,91.0,15.1941732908739
Table S5,2100.0,92.0,15.3747565558246
Table S5,2100.0,93.0,15.5551022174784
Table S5,2100.0,94.0,15.73521246917
Table S5,2100.0,95.0,15.9150894636764
Table S5,2100.0,96.0,16.0947353143478
Table S5,2100.0,97.0,16.2741520961952
Table S5,2100.0,98.0,16.4533418469389
Table S5,2100.0,99.0,16.6323065680186
Table S5,2100.0,100.0,16.8110482255666
Table S5,2200.0,0.0,-2.32028051862098
Table S5,2200.0,1.0,-2.09765670020336
Table S5,2200.0,2.0,-1.87697043228417
Table S5,2200.0,3.0,-1.65806321075466
Table S5,2200.0,4.0,-1.44080079352687
Table S5,2200.0,5.0,-1.22506805907091
Table S5,2200.0,6.0,-1.01076521039198
Table S5,2200.0,7.0,-0.797804914951254
Table S5,2200.0,8.0,-0.586110110734813
Table S5,2200.0,9.0,-0.375612296271074
Table S5,2200.0,10.0,-0.16625017876138
Table S5,2200.0,11.0,0.0420314083713049
Table S5,2200.0,12.0,0.249282382197861
Table S5,2200.0,13.0,0.455548127759392
Table S5,2200.0,14.0,0.660870090775499
Table S5,2200.0,15.0,0.865286271497928
Table S5,2200.0,16.0,1.06883163943925
Table S5,2200.0,17.0,1.27153848417418
Table S5,2200.0,18.0,1.47343671404605
Table S5,2200.0,19.0,1.67455411208281
Table S5,2200.0,20.0,1.8749165565056
Table S5,2200.0,21.0,2.07454821173846
Table S5,2200.0,22.0,2.27347169468518
Table S5,2200.0,23.0,2.47170822014579
Table S5,2200.0,24.0,2.66927772854093
Table S5,2200.0,25.0,2.86619899855295
Table S5,2200.0,26.0,3.0624897468448
Table S5,2200.0,27.0,3.25816671665715
Table S5,2200.0,28.0,3.45324575679168
Table S5,2200.0,29.0,3.64774189224982
Table S5,2200.0,30.0,3.84166938760069
Table S5,2200.0,31.0,4.03504180399038
Table S5,2200.0,32.0,4.22787205057083
Table S5,2200.0,33.0,4.42017243101527
Table S5,2200.0,34.0,4.61195468569357
Table S5,2200.0,35.0,4.80323003000268
Table S5,2200.0,36.0,4.99400918928088
Table S5,2200.0,37.0,5.18430243067863
Table S5,2200.0,38.0,5.3741195923109
Table S5,2200.0,39.0,5.56347010997524
Table S5,2200.0,40.0,5.75236304168486
Table S5,2200.0,41.0,5.94080709023593
Table S5,2200.0,42.0,6.12881062400258
Table S5,2200.0,43.0,6.31638169613042
Table S5,2200.0,44.0,6.50352806228031
Table S5,2200.0,45.0,6.69025719705685
Table S5,2200.0,46.0,6.87657630924171
Table S5,2200.0,47.0,7.06249235593862
Table S5,2200.0,48.0,7.24801205572586
Table S5,2200.0,49.0,7.43314190090204
Table S5,2200.0,50.0,7.61788816890207
Table S5,2200.0,51.0,7.80225693295277
Table S5,2200.0,52.0,7.98625407203048
Table S5,2200.0,53.0,8.16988528017716
Table S5,2200.0,54.0,8.35315607522587
Table S5,2200.0,55.0,8.53607180698192
Table S5,2200.0,56.0,8.71863766490162
Table S5,2200.0,57.0,8.90085868530676
Table S5,2200.0,58.0,9.08273975816945
Table S5,2200.0,59.0,9.26428563349896
Table S5,2200.0,60.0,9.44550092735947
Table S5,2200.0,61.0,9.62639012754505
Table S5,2200.0,62.0,9.80695759893609
Table S5,2200.0,63.0,9.98720758855923
Table S5,2200.0,64.0,10.1671442303711
Table S5,2200.0,65.0,10.3467715497848
Table S5,2200.0,66.0,10.5260934679557
Table S5,2200.0,67.0,10.7051138058428
Table S5,2200.0,68.0,10.8838362880605
Table S5,2200.0,69.0,11.0622645465335
Table S5,2200.0,70.0,11.2404021239676
Table S5,2200.0,71.0,11.4182524771481
Table S5,2200.0,72.0,11.5958189800765
Table S5,2200.0,73.0,11.7731049269543
Table S5,2200.0,74.0,11.9501135350246
Table S5,2200.0,75.0,12.1268479472793
Table S5,2200.0,76.0,12.3033112350393
Table S5,2200.0,77.0,12.4795064004156
Table S5,2200.0,78.0,12.6554363786582
Table S5,2200.0,79.0,12.8311040403994
Table S5,2200.0,80.0,13.0065121937957
Table S5,2200.0,81.0,13.1816635865769
Table S5,2200.0,82.0,13.3565609080046
Table S5,2200.0,83.0,13.5312067907468
Table S5,2200.0,84.0,13.7056038126723
Table S5,2200.0,85.0,13.8797544985698
Table S5,2200.0,86.0,14.0536613217942
Table S5,2200.0,87.0,14.2273267058465
Table S5,2200.0,88.0,14.4007530258875
Table S5,2200.0,89.0,14.5739426101913
Table S5,2200.0,90.0,14.7468977415404
Table S5,2200.0,91.0,14.9196206585653
Table S5,2200.0,92.0,15.0921135570318
Table S5,2200.0,93.0,15.2643785910781
Table S5,2200.0,94.0,15.4364178744045
Table S5,2200.0,95.0,15.6082334814177
Table S5,2200.0,96.0,15.7798274483322
Table S5,2200.0,97.0,15.9512017742299
Table S5,2200.0,98.0,16.1223584220817
Table S5,2200.0,99.0,16.29329931973
Table S5,2200.0,100.0,16.4640263608373
Table S5,2300.0,0.0,-1.84817879200655
Table S5,2300.0,1.0,-1.6340586944643
Table S5,2300.0,2.0,-1.42190890928973
Table S5,2300.0,3.0,-1.21155727498489
Table S5,2300.0,4.0,-1.00285967249289
Table S5,2300.0,5.0,-0.795693725992214
Table S5,2300.0,6.0,-0.589954245242272
Table S5,2300.0,7.0,-0.385549851012894
Table S5,2300.0,8.0,-0.182400425412646
Table S5,2300.0,9.0,0.0195648491701367
Table S5,2300.0,10.0,0.220409022384719
Table S5,2300.0,11.0,0.420188590156233
Table S5,2300.0,12.0,0.618954469033225
Table S5,2300.0,13.0,0.816752786920037
Table S5,2300.0,14.0,1.01362553138114
Table S5,2300.0,15.0,1.20961108612214
Table S5,2300.0,16.0,1.40474467870441
Table S5,2300.0,17.0,1.5990587570842
Table S5,2300.0,18.0,1.79258330855227
Table S5,2300.0,19.0,1.985346131663
Table S5,2300.0,20.0,2.17737306949359
Table S5,2300.0,21.0,2.36868821086189
Table S5,2300.0,22.0,2.55931406481592
Table S5,2300.0,23.0,2.74927171268603
Table S5,2300.0,24.0,2.93858094119152
Table S5,2300.0,25.0,3.12726035946148
Table S5,2300.0,26.0,3.31532750232792
Table S5,2300.0,27.0,3.50279892184633
Table S5,2300.0,28.0,3.68969026867457
Table S5,2300.0,29.0,3.87601636467726
Table S5,2300.0,30.0,4.06179126790766
Table S5,2300.0,31.0,4.24702833094243
Table S5,2300.0,32.0,4.43174025339857
Table S5,2300.0,33.0,4.61593912934082
Table S5,2300.0,34.0,4.79963649018687
Table S5,2300.0,35.0,4.98284334363303
Table S5,2300.0,36.0,5.16557020905194
Table S5,2300.0,37.0,5.34782714975383
Table S5,2300.0,38.0,5.52962380245158
Table S5,2300.0,39.0,5.71096940422685
Table S5,2300.0,40.0,5.8918728172571
Table S5,2300.0,41.0,6.07234255153162
Table S5,2300.0,42.0,6.25238678575747
Table S5,2300.0,43.0,6.43201338663253
Table S5,2300.0,44.0,6.61122992664223
Table S5,2300.0,45.0,6.79004370051929
Table S5,2300.0,46.0,6.96846174048987
Table S5,2300.0,47.0,7.14649083041627
Table S5,2300.0,48.0,7.32413751893462
Table S5,2300.0,49.0,7.50140813167541
Table S5,2300.0,50.0,7.6783087826459
Table S5,2300.0,51.0,7.85484538484518
Table S5,2300.0,52.0,8.03102366017574
Table S5,2300.0,53.0,8.20684914870899
Table S5,2300.0,54.0,8.38232721735692
Table S5,2300.0,55.0,8.55746306799653
Table S5,2300.0,56.0,8.73226174509011
Table S5,2300.0,57.0,8.90672814283963
Table S5,2300.0,58.0,9.08086701191079
Table S5,2300.0,59.0,9.25468296575841
Table S5,2300.0,60.0,9.42818048658266
Table S5,2300.0,61.0,9.60136393094259
Table S5,2300.0,62.0,9.7742375350515
Table S5,2300.0,63.0,9.94680541977631
Table S5,2300.0,64.0,10.1190715953616
Table S5,2300.0,65.0,10.291039965897
Table S5,2300.0,66.0,10.4627143335452
Table S5,2300.0,67.0,10.6340984025462
Table S5,2300.0,68.0,10.8051957830132
Table S5,2300.0,69.0,10.9760099945331
Table S5,2300.0,70.0,11.1465444695835
Table S5,2300.0,71.0,11.316802556779
Table S5,2300.0,72.0,11.4867875239568
Table S5,2300.0,73.0,11.6565025611107
Table S5,2300.0,74.0,11.8259507831847
Table S5,2300.0,75.0,11.9951352327319
Table S5,2300.0,76.0,12.1640588824494
Table S5,2300.0,77.0,12.3327246375946
Table S5,2300.0,78.0,12.5011353382902
Table S5,2300.0,79.0,12.6692937617249
Table S5,2300.0,80.0,12.8372026242546
Table S5,2300.0,81.0,13.004864583411
Table S5,2300.0,82.0,13.172282239821
Table S5,2300.0,83.0,13.3394581390439
Table S5,2300.0,84.0,13.5063947733284
Table S5,2300.0,85.0,13.673094583296
Table S5,2300.0,86.0,13.8395599595531
Table S5,2300.0,87.0,14.0057932442361
Table S5,2300.0,88.0,14.1717967324932
Table S5,2300.0,89.0,14.3375726739056
Table S5,2300.0,90.0,14.5031232738516
Table S5,2300.0,91.0,14.6684506948161
Table S5,2300.0,92.0,14.8335570576488
Table S5,2300.0,93.0,14.9984444427726
Table S5,2300.0,94.0,15.163114891346
Table S5,2300.0,95.0,15.3275704063805
Table S5,2300.0,96.0,15.4918129538157
Table S5,2300.0,97.0,15.6558444635539
Table S5,2300.0,98.0,15.8196668304565
Table S5,2300.0,99.0,15.9832819153036
Table S5,2300.0,100.0,16.1466915457183
Table S5,2400.0,0.0,-1.41637916110742
Table S5,2400.0,1.0,-1.20997294332488
