source_table,source_row,source_reference_as_published,data_class,dynamic_path,pressure_gpa_raw,pressure_uncertainty_gpa_raw,pressure_calibrant,pressure_gpa_fit,pressure_uncertainty_gpa_fit,pressure_scale,pressure_correction_applied,molar_volume_cm3_mol,molar_volume_uncertainty_cm3_mol,volume_a3_conventional_cell,volume_uncertainty_a3_conventional_cell,temperature_k,temperature_uncertainty_k,temperature_provenance,fit1_observed_minus_model_gpa,fit2_observed_minus_model_gpa,fit5_observed_minus_model_gpa,source_cell_note,used_in_fit
Table S1,738,Fei et al. (2016),static_experiment,,198.7,0.1,MgO,190.586251799592,0.0959165836938057,Ye et al. (2018),1,4.4409841,0.00370832,14.74885518949577,0.012315620467164239,300.0,0.0,experimental_reported,-12.1400434060691,-12.0445218169483,-11.6750317465846,,1
Table S1,739,Fei et al. (2016),static_experiment,,204.6,0.1,MgO,196.13262979447,0.095861500388304,Ye et al. (2018),1,4.4204258,0.00361501,14.68057946888641,0.012005730666448255,300.0,0.0,experimental_reported,-11.1833045629355,-11.0866192888953,-10.8584688957008,,1
Table S1,740,Fei et al. (2016),static_experiment,,53.96,6.7,Pt,53.96,6.7,,0,5.6481747,0.00216118,18.758029495145845,0.007177447642389548,1208.0,18.0,experimental_reported,-0.841047285285789,-0.788060544170428,0.679657057662091,,1
Table S1,741,Fei et al. (2016),static_experiment,,63.6,9.4,Pt,63.6,9.4,,0,5.5560988,0.00642033,18.45223823695546,0.021322417578296525,1249.0,17.0,experimental_reported,2.00644328492255,2.05842070272312,3.64934518693646,,1
Table S1,742,Fei et al. (2016),static_experiment,,71.86,7.0,Pt,71.86,7.0,,0,5.4131238,0.00287756,17.977407090697096,0.009556601596273548,1252.0,18.0,experimental_reported,-0.84855465858071,-0.797013303402423,1.00993300782875,,1
Table S1,743,Fei et al. (2016),static_experiment,,77.12,6.8,Pt,77.12,6.8,,0,5.3729102,0.0033411,17.843854583033693,0.011096054154669079,1278.0,19.0,experimental_reported,0.769838274291402,0.820954710085289,2.63607867760844,,1
Table S1,744,Fei et al. (2016),static_experiment,,54.37,8.0,Pt,54.37,8.0,,0,5.6618401,0.00328391,18.80341335628296,0.010906121696165734,1303.0,9.0,experimental_reported,-0.445482393306527,-0.393676956954053,0.889080263076686,,1
Table S1,745,Fei et al. (2016),static_experiment,,97.3,7.9,Pt,97.3,7.9,,0,5.1550163,0.00254044,17.120211916135947,0.008436999735622255,1311.0,38.0,experimental_reported,-0.188478473155328,-0.137335124765215,1.72333413340053,,1
Table S1,746,Fei et al. (2016),static_experiment,,90.66,8.4,Pt,90.66,8.4,,0,5.2411023,0.00290465,17.406110248409405,0.009646569602933027,1351.0,2.0,experimental_reported,1.54139473668191,1.59154971740828,3.40006384980722,,1
Table S1,747,Fei et al. (2016),static_experiment,,54.64,8.9,Pt,54.64,8.9,,0,5.6694253,0.00328692,18.828604398147615,0.01091611814135012,1366.0,12.0,experimental_reported,-0.296506859174855,-0.245427094297078,0.917549914510779,,1
Table S1,748,Fei et al. (2016),static_experiment,,64.27,10.3,Pt,64.27,10.3,,0,5.5606439,0.00642334,18.46733286918388,0.021332414023480913,1386.0,9.0,experimental_reported,1.67507999765921,1.72527300794209,3.09827732487899,,1
Table S1,749,Fei et al. (2016),static_experiment,,97.87,8.9,Pt,97.87,8.9,,0,5.1585079,0.00254345,17.13180779254984,0.00844699618080664,1422.0,1.0,experimental_reported,-0.301579996635809,-0.252175963697695,1.47882508427249,,1
Table S1,750,Fei et al. (2016),static_experiment,,72.55,8.7,Pt,72.55,8.7,,0,5.4258862,0.00614341,18.019792018278896,0.020402744621332965,1434.0,19.0,experimental_reported,-0.86482251730267,-0.815774770764065,0.71902526370377,,1
Table S1,751,Fei et al. (2016),static_experiment,,55.02,10.4,Pt,55.02,10.4,,0,5.6883281,0.00260967,18.891382073905557,0.008666917974863145,1454.0,21.0,experimental_reported,0.433010624056408,0.483213710675947,1.45698939875348,,1
Table S1,752,Fei et al. (2016),static_experiment,,77.96,8.1,Pt,77.96,8.1,,0,5.3795021,0.00324177,17.865746797987498,0.010766171463584322,1470.0,18.0,experimental_reported,0.317723704088607,0.366201508864322,1.91269526818026,,1
Table S1,753,Fei et al. (2016),static_experiment,,91.3,9.3,Pt,91.3,9.3,,0,5.2442929,0.0023779,17.416706480304853,0.00789719169566538,1495.0,18.0,experimental_reported,1.10115432207785,1.14926386342059,2.77832995355814,,1
Table S1,754,Fei et al. (2016),static_experiment,,98.59,10.4,Pt,98.59,10.4,,0,5.1656416,0.00357588,17.155499367636832,0.01187577687905123,1562.0,8.0,experimental_reported,-0.191568459346314,-0.144150118524351,1.42538592632769,,1
Table S1,755,Fei et al. (2016),static_experiment,,98.79,10.6,Pt,98.79,10.6,,0,5.1650697,0.00366919,17.1536000430518,0.012185666679767214,1600.0,41.0,experimental_reported,-0.425551275526303,-0.3786261480532,1.14744577160559,,1
Table S1,756,Fei et al. (2016),static_experiment,,73.18,10.5,Pt,73.18,10.5,,0,5.4404546,0.00950558,18.068174812971325,0.03156877389229275,1602.0,11.0,experimental_reported,-0.719512740163367,-0.67241973589968,0.607038429063437,,1
Table S1,757,Fei et al. (2016),static_experiment,,65.34,12.2,Pt,65.34,12.2,,0,5.5732257,0.00599291,18.509118010054618,0.019902922362113634,1603.0,42.0,experimental_reported,1.48550403002494,1.53330123684571,2.55268247659595,,1
Table S1,758,Fei et al. (2016),static_experiment,,55.72,11.1,Pt,55.72,11.1,,0,5.6924819,0.00864472,18.90517716826001,0.02870979056955819,1617.0,6.0,experimental_reported,-0.240595460383581,-0.192053290347758,0.508773152878156,,1
Table S1,759,Fei et al. (2016),static_experiment,,91.86,10.4,Pt,91.86,10.4,,0,5.2488982,0.00458122,17.432001041436965,0.01521458957063634,1619.0,7.0,experimental_reported,0.883804467105321,0.930330461662749,2.40574018967206,,1
Table S1,760,Fei et al. (2016),static_experiment,,78.62,9.5,Pt,78.62,9.5,,0,5.3852813,0.00242004,17.88493997274152,0.008037141928246791,1621.0,15.0,experimental_reported,-0.0295777742435632,0.0171035062582092,1.35387480391009,,1
Table S1,761,Fei et al. (2016),static_experiment,,99.69,12.2,Pt,99.69,12.2,,0,5.1701566,0.00357889,17.170494035413416,0.011885773324235616,1795.0,33.0,experimental_reported,-0.942721134091414,-0.89815363338225,0.406556220823021,,1
Table S1,762,Merkel et al.  (2020),static_experiment,,18.2,0.0,ruby,18.2,0.0,,0,6.18191042114942,0.0,20.530607528175477,0.0,300.0,0.0,experimental_reported,-1.00162534639258,-0.926345969000209,0.911368580491555,,1
Table S1,763,Merkel et al.  (2020),static_experiment,,18.4,0.0,ruby,18.4,0.0,,0,6.18727780134298,0.0,20.548433017175043,0.0,300.0,0.0,experimental_reported,-0.57428184812149,-0.498981521952938,1.32351585106428,,1
Table S1,764,Merkel et al.  (2020),static_experiment,,18.53,0.0,ruby,18.53,0.0,,0,6.18587848132684,0.0,20.543785766066485,0.0,300.0,0.0,experimental_reported,-0.503449461754311,-0.428154604244348,1.39831515109076,,1
Table S1,765,Merkel et al.  (2020),static_experiment,,18.55,0.0,ruby,18.55,0.0,,0,6.17211355764948,0.0,20.49807137902064,0.0,300.0,0.0,experimental_reported,-1.06934582337015,-0.994104488345915,0.871246828876735,,1
Table S1,766,Merkel et al.  (2020),static_experiment,,19.2,0.0,ruby,19.2,0.0,,0,6.15649854607396,0.0,20.446212705509595,0.0,300.0,0.0,experimental_reported,-1.09258282533868,-1.01740158410244,0.891623240982611,,1
Table S1,767,Merkel et al.  (2020),static_experiment,,19.62,0.0,ruby,19.62,0.0,,0,6.16235768257605,0.0,20.465671355632843,0.0,300.0,0.0,experimental_reported,-0.418889303500301,-0.343685593525525,1.54900660538773,,1
Table S1,768,Merkel et al.  (2020),static_experiment,,20.27,0.0,ruby,20.27,0.0,,0,6.15163444275482,0.0,20.43005863833319,0.0,300.0,0.0,experimental_reported,-0.234182944537697,-0.159020281415977,1.76351296705069,,1
Table S1,769,Merkel et al.  (2020),static_experiment,,20.59,0.0,ruby,20.59,0.0,,0,6.14728012096721,0.0,20.415597595454443,0.0,300.0,0.0,experimental_reported,-0.104372051703734,-0.0292259609207193,1.90536079093858,,1
Table S1,770,Miozzi et al. (2020),static_experiment,,41.5691,0.0,MgO,41.5691,0.0,,0,5.734953,0.000602,19.04622700981171,0.0019992890368773115,300.0,1.0,experimental_reported,-0.89362318563132,-0.819635579395118,2.04819960358878,,1
Table S1,771,Miozzi et al. (2020),static_experiment,,47.5541,0.1753,MgO,47.5541,0.1753,,0,5.799969,0.001806,19.262150225794457,0.005997867110631935,1759.0,47.1,experimental_reported,-3.32965830040112,-3.28143358926647,-3.13253689620793,,1
Table S1,772,Miozzi et al. (2020),static_experiment,,41.7757,0.0,MgO,41.7757,0.0,,0,5.738866,0.001204,19.059222388551408,0.003998578073754623,300.0,1.0,experimental_reported,-0.440566293516724,-0.366573256823393,2.49474223230185,,1
Table S1,773,Miozzi et al. (2020),static_experiment,,52.4359,0.0,MgO,52.4359,0.0,,0,5.771675,0.001204,19.168183641061223,0.003998578073754623,2038.0,51.97,experimental_reported,-2.98624442059661,-2.94055434993989,-3.16093297785586,,1
Table S1,774,Miozzi et al. (2020),static_experiment,,52.917,0.0,MgO,52.917,0.0,,0,5.795755,0.000903,19.248155202536314,0.0029989335553159673,2117.0,80.27,experimental_reported,-1.91686724943831,-1.87150107593523,-2.30435855365157,,1
Table S1,775,Miozzi et al. (2020),static_experiment,,46.2589,0.0,MgO,46.2589,0.0,,0,5.683181,0.000301,18.874288152640258,0.0009996445184386558,300.0,1.0,experimental_reported,0.452112092455742,0.526042186431027,3.47503517563724,,1
Table S1,776,Miozzi et al. (2020),static_experiment,,52.2887,0.1939,MgO,52.2887,0.1939,,0,5.747294,0.001806,19.08721243506769,0.005997867110631935,1818.0,45.4,experimental_reported,-2.31812826902403,-2.27092494780335,-2.05374824609057,,1
Table S1,777,Miozzi et al. (2020),static_experiment,,51.6519,0.1978,MgO,51.6519,0.1978,,0,5.757829,0.001204,19.122199993213044,0.003998578073754623,1485.0,65.4,experimental_reported,1.0679240636214,1.11834393137112,1.85319266065453,,1
Table S1,778,Miozzi et al. (2020),static_experiment,,53.3907,0.0298,MgO,53.3907,0.0298,,0,5.715689,0.000602,18.982249760631635,0.0019992890368773115,1519.0,56.8,experimental_reported,-0.116514473289577,-0.0667947132314097,0.729103901328045,,1
Table S1,779,Miozzi et al. (2020),static_experiment,,55.0794,0.0805,MgO,55.0794,0.0805,,0,5.711776,0.000903,18.969254381891933,0.0029989335553159673,1632.0,167.6,experimental_reported,0.185898581402135,0.234457262613766,0.857844236721377,,1
Table S1,780,Miozzi et al. (2020),static_experiment,,54.8298,0.2095,MgO,54.8298,0.2095,,0,5.719903,0.000903,18.996244783889775,0.0029989335553159673,1752.0,134.4,experimental_reported,-0.780381913510233,-0.732862349815662,-0.326281243308138,,1
Table S1,781,Miozzi et al. (2020),static_experiment,,55.4639,0.21,MgO,55.4639,0.21,,0,5.698833,0.000602,18.92626966759907,0.0019992890368773115,1922.0,99.9,experimental_reported,-3.21729842318739,-3.17143023696363,-2.97326500209025,,1
Table S1,782,Miozzi et al. (2020),static_experiment,,55.6605,0.2459,MgO,55.6605,0.2459,,0,5.703348,0.000903,18.94126433537565,0.0029989335553159673,2205.0,94.9,experimental_reported,-5.67885700767138,-5.63512572031892,-5.89622348057226,,1
Table S1,783,Miozzi et al. (2020),static_experiment,,48.3045,0.0,MgO,48.3045,0.0,,0,5.647061,0.000903,18.754330810427618,0.0029989335553159673,300.0,1.0,experimental_reported,0.0701457868447264,0.144052689867706,3.14383768714279,,1
Table S1,784,Miozzi et al. (2020),static_experiment,,59.3007,1.7925,MgO,59.3007,1.7925,,0,5.734953,0.000602,19.04622700981171,0.0019992890368773115,2503.0,117.3,experimental_reported,-3.20465076457695,-3.16261596954073,-4.00241783240424,,1
Table S1,785,Miozzi et al. (2020),static_experiment,,57.3881,0.0,MgO,57.3881,0.0,,0,5.737662,0.000903,19.055223810477656,0.0029989335553159673,2338.0,141.4,experimental_reported,-3.21558626975516,-3.17242104377127,-3.75996938272731,,1
Table S1,786,Miozzi et al. (2020),static_experiment,,57.2591,0.0,MgO,57.2591,0.0,,0,5.694017,0.001806,18.910275355304048,0.005997867110631935,2012.0,106.2,experimental_reported,-2.65993225964944,-2.6148355999021,-2.54370008017477,,1
Table S1,787,Miozzi et al. (2020),static_experiment,,60.028,0.6153,MgO,60.028,0.6153,,0,5.715388,0.001204,18.981250116113195,0.003998578073754623,2575.0,137.4,experimental_reported,-4.44596368854876,-4.40461821544087,-5.28643680996969,,1
Table S1,788,Miozzi et al. (2020),static_experiment,,63.3999,0.2999,MgO,63.3999,0.2999,,0,5.716291,0.000903,18.98424904966851,0.0029989335553159673,3188.0,198.4,experimental_reported,-7.52348086297212,-7.48578428697635,-9.32548760249536,,1
Table S1,789,Miozzi et al. (2020),static_experiment,,65.4429,2.6163,MgO,65.4429,2.6163,,0,5.711174,0.001204,18.96725509285505,0.003998578073754623,3399.0,220.6,experimental_reported,-8.05149234747142,-8.01502483040227,-10.1593011866989,,1
Table S1,790,Miozzi et al. (2020),static_experiment,,60.2883,0.2243,MgO,60.2883,0.2243,,0,5.67987,0.000903,18.863292062937433,0.0029989335553159673,2486.0,117.2,experimental_reported,-5.49739730483625,-5.45586795466013,-6.07399908364058,,1
Table S1,791,Miozzi et al. (2020),static_experiment,,59.3395,0.3683,MgO,59.3395,0.3683,,0,5.67084,0.000602,18.833302727384275,0.0019992890368773115,2375.0,116.1,experimental_reported,-5.8618308648992,-5.81964549337064,-6.23712519753431,,1
Table S1,792,Miozzi et al. (2020),static_experiment,,55.1595,0.2386,MgO,55.1595,0.2386,,0,5.685288,0.000903,18.881285664269328,0.0029989335553159673,1892.0,115.1,experimental_reported,-4.07486238360745,-4.02887254729824,-3.74321241045155,,1
Table S1,793,Miozzi et al. (2020),static_experiment,,53.8825,0.0623,MgO,53.8825,0.0623,,0,5.69191,0.000903,18.903277843674978,0.0029989335553159673,1578.0,102.1,experimental_reported,-1.72006262313977,-1.67113764571403,-0.906310545623789,,1
Table S1,794,Miozzi et al. (2020),static_experiment,,53.9376,0.0723,MgO,53.9376,0.0723,,0,5.681375,0.001204,18.86829028552963,0.003998578073754623,1450.0,132.2,experimental_reported,-1.05634643121826,-1.00615015668706,-0.0081648573069657,,1
Table S1,795,Miozzi et al. (2020),static_experiment,,53.0883,0.054,MgO,53.0883,0.054,,0,5.675054,0.001806,18.847297750642415,0.005997867110631935,1324.0,323.0,experimental_reported,-1.06943526381564,-1.01780873906621,0.199533571362956,,1
Table S1,796,Miozzi et al. (2020),static_experiment,,75.4026,0.0,MgO,75.4026,0.0,,0,5.314757,0.0,17.650723262071345,0.0,300.0,1.0,experimental_reported,0.625919025617847,0.700509055232047,3.90314389174631,,1
Table S1,797,Miozzi et al. (2020),static_experiment,,80.9436,0.052,MgO,80.9436,0.052,,0,5.373753,0.001204,17.84665358768532,0.003998578073754623,1441.0,63.3,experimental_reported,3.09360247927445,3.14244300139251,4.73481521966076,,1
Table S1,798,Miozzi et al. (2020),static_experiment,,85.6413,0.207,MgO,85.6413,0.207,,0,5.339439,0.002107,17.732694112583314,0.0069975116290705896,2104.0,58.2,experimental_reported,-1.91140013352472,-1.86968273911846,-1.08765464892289,,1
Table S1,799,Miozzi et al. (2020),static_experiment,,86.6887,0.3521,MgO,86.6887,0.3521,,0,5.343352,0.002709,17.745689491323017,0.008996800665947902,2347.0,89.0,experimental_reported,-3.05397727879223,-3.01426695712558,-2.54062921147418,,1
Table S1,800,Miozzi et al. (2020),static_experiment,,87.6737,0.1574,MgO,87.6737,0.1574,,0,5.340643,0.001505,17.73669269065707,0.004998222592193279,2496.0,103.8,experimental_reported,-3.87431610211803,-3.83576881378775,-3.54073343099198,,1
Table S1,801,Miozzi et al. (2020),static_experiment,,84.2323,0.0971,MgO,84.2323,0.0971,,0,5.335225,0.001505,17.718699089325174,0.004998222592193279,1797.0,68.8,experimental_reported,-0.538808531476008,-0.494180114117711,0.679739149952198,,1
Table S1,802,Miozzi et al. (2020),static_experiment,,83.6214,0.0602,MgO,83.6214,0.0602,,0,5.331613,0.001806,17.706703355103908,0.005997867110631935,1696.0,96.2,experimental_reported,-0.449194930082456,-0.403493285246057,0.903261889939358,,1
Table S1,803,Miozzi et al. (2020),static_experiment,,81.9017,0.0884,MgO,81.9017,0.0884,,0,5.34275,0.001505,17.74369020228614,0.004998222592193279,1448.0,134.5,experimental_reported,1.28289601846741,1.33160459343165,2.9479941950473,,1
Table S1,804,Miozzi et al. (2020),static_experiment,,84.317,0.2998,MgO,84.317,0.2998,,0,5.34576,0.001505,17.753686647470527,0.004998222592193279,1934.0,69.9,experimental_reported,-0.923260706104287,-0.879961330977608,0.106173680632196,,1
Table S1,805,Miozzi et al. (2020),static_experiment,,84.8394,0.0974,MgO,84.8394,0.0974,,0,5.344255,0.002107,17.748688424878335,0.0069975116290705896,2013.0,70.3,experimental_reported,-1.3467643688506,-1.30421002998888,-0.415549331919223,,1
Table S1,806,Miozzi et al. (2020),static_experiment,,85.1048,0.1054,MgO,85.1048,0.1054,,0,5.347265,0.001806,17.75868487006272,0.005997867110631935,2084.0,66.4,experimental_reported,-1.55122634767933,-1.50929907564527,-0.714532107370474,,1
Table S1,807,Miozzi et al. (2020),static_experiment,,85.3075,0.1582,MgO,85.3075,0.1582,,0,5.351178,0.001806,17.771680248802422,0.005997867110631935,2153.0,65.0,experimental_reported,-1.72222646439485,-1.68088186383281,-0.979100965887284,,1
Table S1,808,Miozzi et al. (2020),static_experiment,,86.5451,0.2869,MgO,86.5451,0.2869,,0,5.356897,0.001505,17.790673494652754,0.004998222592193279,2409.0,76.8,experimental_reported,-2.66359202043732,-2.62429215717684,-2.25293975089643,,1
Table S1,809,Miozzi et al. (2020),static_experiment,,86.5346,0.2565,MgO,86.5346,0.2565,,0,5.359305,0.002408,17.798670650800265,0.007997156147509246,2468.0,78.5,experimental_reported,-3.08577847001339,-3.04691364179611,-2.75383799776584,,1
Table S1,810,Miozzi et al. (2020),static_experiment,,86.7337,0.3335,MgO,86.7337,0.3335,,0,5.391512,0.002709,17.9056326142732,0.008996800665947902,2596.0,95.6,experimental_reported,-1.48649472383931,-1.44836036479019,-1.38536646924604,,1
Table S1,811,Miozzi et al. (2020),static_experiment,,86.4824,0.3254,MgO,86.4824,0.3254,,0,5.370743,0.002709,17.836657142500933,0.008996800665947902,2558.0,111.2,experimental_reported,-3.10060550851675,-3.06233599537747,-2.90541716027805,,1
Table S1,812,Miozzi et al. (2020),static_experiment,,87.1354,0.0,MgO,87.1354,0.0,,0,5.202785,0.001505,17.278855501212167,0.004998222592193279,300.0,1.0,experimental_reported,1.39818752370823,1.47351386680883,4.61738047437939,,1
Table S1,813,Miozzi et al. (2020),static_experiment,,97.5676,0.0965,MgO,97.5676,0.0965,,0,5.233487,0.001806,17.380819242092908,0.005997867110631935,2064.0,104.8,experimental_reported,0.574193692995053,0.615977658298803,1.57742936090914,,1
Table S1,814,Miozzi et al. (2020),static_experiment,,96.4298,0.1449,MgO,96.4298,0.1449,,0,5.228671,0.001204,17.36482492979789,0.003998578073754623,1857.0,11.0,experimental_reported,1.08702563983213,1.13086509677132,2.33635928358524,,1
Table S1,815,Miozzi et al. (2020),static_experiment,,95.7742,0.0539,MgO,95.7742,0.0539,,0,5.216631,0.001505,17.32483914906034,0.004998222592193279,1766.0,87.0,experimental_reported,0.162764014532812,0.207595171195294,1.52666472588,,1
Table S1,816,Miozzi et al. (2020),static_experiment,,94.7609,0.0223,MgO,94.7609,0.0223,,0,5.215728,0.001204,17.321840215505027,0.003998578073754623,1568.0,119.2,experimental_reported,1.03572122415073,1.08292435446786,2.6355844636803,,1
Table S1,817,Miozzi et al. (2020),static_experiment,,100.1116,0.1365,MgO,100.1116,0.1365,,0,5.218136,0.001204,17.329837371652538,0.003998578073754623,2345.0,66.3,experimental_reported,-1.31711089634439,-1.27783853339409,-0.620815726889575,,1
Table S1,818,Miozzi et al. (2020),static_experiment,,102.0109,0.2791,MgO,102.0109,0.2791,,0,5.221748,0.001505,17.3418331058738,0.004998222592193279,2657.0,81.6,experimental_reported,-2.34623435944174,-2.3094105641765,-2.00507871284005,,1
Table S1,819,Miozzi et al. (2020),static_experiment,,99.3626,0.1986,MgO,99.3626,0.1986,,0,5.224156,0.001204,17.349830262021307,0.003998578073754623,2206.0,110.7,experimental_reported,-0.0195197609108249,0.0209567783674913,0.828687482442291,,1
Table S1,820,Miozzi et al. (2020),static_experiment,,98.7498,0.4772,MgO,98.7498,0.4772,,0,5.223554,0.001204,17.347830972984433,0.003998578073754623,2371.0,69.5,experimental_reported,-2.41529034351126,-2.37622249421214,-1.75439618166831,,1
Table S1,821,Miozzi et al. (2020),static_experiment,,99.632,0.1753,MgO,99.632,0.1753,,0,5.225661,0.001204,17.3548284846135,0.003998578073754623,2555.0,62.2,experimental_reported,-3.26100539311909,-3.22339740302205,-2.8106246961035,,1
Table S1,822,Miozzi et al. (2020),static_experiment,,99.3403,0.1618,MgO,99.3403,0.1618,,0,5.227467,0.000903,17.360826351724132,0.0029989335553159673,2426.0,56.3,experimental_reported,-2.01661889169533,-1.97799019260869,-1.42267318525101,,1
Table S1,823,Miozzi et al. (2020),static_experiment,,102.4882,0.4042,MgO,102.4882,0.4042,,0,5.238303,0.001505,17.396813554387926,0.004998222592193279,2746.0,106.7,experimental_reported,-1.18912003826227,-1.15289212855293,-0.972481596221996,,1
Table S1,824,Miozzi et al. (2020),static_experiment,,103.5536,0.2569,MgO,103.5536,0.2569,,0,5.224156,0.001204,17.349830262021307,0.003998578073754623,2889.0,141.6,experimental_reported,-3.02937370265047,-2.99421121404005,-2.95058303225495,,1
Table S1,825,Miozzi et al. (2020),static_experiment,,104.4787,0.2836,MgO,104.4787,0.2836,,0,5.225661,0.001505,17.3548284846135,0.004998222592193279,3028.0,130.2,experimental_reported,-3.43836686578263,-3.40414784289805,-3.51653364678157,,1
Table S1,826,Miozzi et al. (2020),static_experiment,,104.8809,0.3529,MgO,104.8809,0.3529,,0,5.215728,0.001204,17.321840215505027,0.003998578073754623,3054.0,114.2,experimental_reported,-4.29659595368636,-4.26259094428909,-4.38621168042002,,1
Table S1,827,Miozzi et al. (2020),static_experiment,,105.5185,0.3877,MgO,105.5185,0.3877,,0,5.236196,0.001806,17.389816042758852,0.005997867110631935,3227.0,98.9,experimental_reported,-3.49548844828806,-3.46252437358011,-3.81475042719076,,1
Table S1,828,Miozzi et al. (2020),static_experiment,,120.6177,0.1829,MgO,120.6177,0.1829,,0,5.021282,0.001204,16.676069856593656,0.003998578073754623,1640.0,68.8,experimental_reported,4.85972163696205,4.9069759776615,6.33151379061979,,1
Table S1,829,Miozzi et al. (2020),static_experiment,,120.2584,0.1627,MgO,120.2584,0.1627,,0,5.013757,0.001204,16.651078743632688,0.003998578073754623,1564.0,131.6,experimental_reported,4.33373046302722,4.38210668793718,5.87634820918956,,1
Table S1,830,Miozzi et al. (2020),static_experiment,,122.8694,0.3927,MgO,122.8694,0.3927,,0,5.017971,0.001204,16.66507376689083,0.003998578073754623,2044.0,69.8,experimental_reported,2.64860305031244,2.69109132734587,3.71650562530597,,1
Table S1,831,Miozzi et al. (2020),static_experiment,,121.8227,0.3256,MgO,121.8227,0.3256,,0,5.00864,0.000903,16.63408478681923,0.0029989335553159673,1865.0,66.1,experimental_reported,2.29205258031178,2.33659261906867,3.52810708485832,,1
Table S1,832,Miozzi et al. (2020),static_experiment,,120.7461,0.0764,MgO,120.7461,0.0764,,0,5.010145,0.000903,16.639083009411422,0.0029989335553159673,1702.0,76.3,experimental_reported,3.02858345333742,3.07511706998974,4.42751352778065,,1
Table S1,833,Miozzi et al. (2020),static_experiment,,114.5921,0.0,MgO,114.5921,0.0,,0,4.982453,0.000602,16.547115713715066,0.0019992890368773115,300.0,1.0,experimental_reported,3.54719460689517,3.62510350347668,6.42387626244809,,1
Table S1,834,Miozzi et al. (2020),static_experiment,,125.0864,0.4716,MgO,125.0864,0.4716,,0,5.004426,0.000903,16.62008976356109,0.0029989335553159673,2272.0,94.1,experimental_reported,0.868308958263853,0.908606832119204,1.71224299729712,,1
Table S1,835,Miozzi et al. (2020),static_experiment,,126.2971,0.5891,MgO,126.2971,0.5891,,0,5.004125,0.000903,16.619090119042653,0.0029989335553159673,2590.0,85.5,experimental_reported,-1.28886067891001,-1.25138255120501,-0.739628453706246,,1
Table S1,836,Miozzi et al. (2020),static_experiment,,127.9736,1.4755,MgO,127.9736,1.4755,,0,5.021583,0.001204,16.677069501112094,0.003998578073754623,2976.0,112.0,experimental_reported,-1.59645341823651,-1.56204975521419,-1.4026532850678,,1
Table S1,837,Miozzi et al. (2020),static_experiment,,125.2601,0.5834,MgO,125.2601,0.5834,,0,5.019777,0.001204,16.671071634001464,0.003998578073754623,2539.0,116.2,experimental_reported,0.107774542379758,0.145609648403976,0.705973334796568,,1
Table S1,838,Miozzi et al. (2020),static_experiment,,114.8058,0.0,MgO,114.8058,0.0,,0,4.98757,0.000602,16.564109670528524,0.0019992890368773115,300.0,1.0,experimental_reported,4.41185039766235,4.48967850742082,7.30023527009646,,1
Table S1,839,Miozzi et al. (2020),static_experiment,,126.0385,0.1394,MgO,126.0385,0.1394,,0,4.990881,0.000903,16.57510576023135,0.0029989335553159673,1999.0,93.7,experimental_reported,2.96780302594119,3.01096906451038,4.06063330725817,,1
Table S1,840,Miozzi et al. (2020),static_experiment,,127.5697,0.2478,MgO,127.5697,0.2478,,0,4.999008,0.000903,16.602096162229195,0.0029989335553159673,2240.0,83.8,experimental_reported,3.02057165001882,3.0612088943529,3.89186974060622,,1
Table S1,841,Miozzi et al. (2020),static_experiment,,117.8332,0.0,MgO,117.8332,0.0,,0,4.971316,0.000903,16.51012886653284,0.0029989335553159673,300.0,1.0,experimental_reported,5.36021971192665,5.43830836280189,8.21077764764129,,1
Table S1,842,Miozzi et al. (2020),static_experiment,,117.7603,0.0,MgO,117.7603,0.0,,0,4.970112,0.000602,16.506130288459083,0.0019992890368773115,300.0,1.0,experimental_reported,5.13200065128332,5.21010906058882,7.97968066707628,,1
Table S1,843,Miozzi et al. (2020),static_experiment,,79.154,0.0,MgO,79.154,0.0,,0,5.275627,0.001204,17.520769474674317,0.003998578073754623,300.0,1.0,experimental_reported,0.677888065756676,0.752698988974188,3.9429878657679,,1
Table S1,844,Miozzi et al. (2020),static_experiment,,80.4887,0.0,MgO,80.4887,0.0,,0,5.273219,0.000903,17.51277231852681,0.0029989335553159673,300.0,1.0,experimental_reported,1.78045196507941,1.85527770250396,5.04452558916284,,1
Table S1,845,Miozzi et al. (2020),static_experiment,,84.8381,0.0,MgO,84.8381,0.0,,0,5.33673,0.000903,17.723697311917366,0.0029989335553159673,1495.0,0.0,experimental_reported,3.224996573867,3.27309047312355,4.83378094471935,,1
Table S1,846,Miozzi et al. (2020),static_experiment,,95.4857,0.0713,MgO,95.4857,0.0713,,0,5.247032,0.000903,17.425803245422646,0.0029989335553159673,1988.0,89.5,experimental_reported,0.591693775340033,0.634222050179645,1.6716506883359,,1
Table S1,847,Miozzi et al. (2020),static_experiment,,95.9014,0.1809,MgO,95.9014,0.1809,,0,5.246129,0.001204,17.42280431186733,0.003998578073754623,2034.0,69.8,experimental_reported,0.446528106736963,0.488613315202741,1.47307171796913,,1
Table S1,848,Miozzi et al. (2020),static_experiment,,93.6848,0.1092,MgO,93.6848,0.1092,,0,5.236497,0.000903,17.390815687277293,0.0029989335553159673,1577.0,124.0,experimental_reported,1.92061140846199,1.96766806172023,3.5007021283326,,1
